Date,Open,High,Low,Close,High_Last_7_Days,Days_Since_High_Last_7_Days,%_Diff_From_High_Last_7_Days,Low_Last_7_Days,Days_Since_Low_Last_7_Days,%_Diff_From_Low_Last_7_Days,High_Next_5_Days,%_Diff_From_High_Next_5_Days,Low_Next_5_Days,%_Diff_From_Low_Next_5_Days
22-09-2024,63128.22454,63403.40235,63128.22454,63403.40235,63403.40235,-35,0,58211.12323,-35,8.919737036,65130.76884,-2.652151236,63151.89959,0.398250499
23-09-2024,63403.40235,63582.59957,63403.40235,63582.59957,63582.59957,-34,0,58211.12323,-34,9.227577205,65791.00213,-3.356693902,63151.89959,0.682006366
24-09-2024,63582.59957,63582.59957,63327.02654,63327.02654,63582.59957,-33,-0.40195435,58211.12323,-33,8.788532207,65934.10709,-3.954069699,63151.89959,0.277310661
25-09-2024,63327.02654,64334.14275,63327.02654,64334.14275,64334.14275,-32,0,60317.03198,-32,6.659994097,65934.10709,-2.426611076,63151.89959,1.872062697
26-09-2024,64334.14275,64334.14275,63151.89959,63151.89959,64334.14275,-31,-1.83766054,61440.41208,-31,2.785605518,65934.10709,-4.219678741,63151.89959,0
27-09-2024,63151.89959,65130.76884,63151.89959,65130.76884,65130.76884,-30,0,62966.52932,-30,3.437126906,65934.10709,-1.218395592,60872.66854,6.995093855
28-09-2024,65130.76884,65791.00213,65130.76884,65791.00213,65791.00213,-29,0,63128.22454,-29,4.218046055,65934.10709,-0.217042401,60655.55979,8.466564897
29-09-2024,65791.00213,65934.10709,65791.00213,65934.10709,65934.10709,-28,0,63151.89959,-28,4.405580067,65934.10709,0,60655.55979,8.702495403
30-09-2024,65934.10709,65934.10709,65663.68987,65663.68987,65934.10709,-27,-0.410132539,63151.89959,-27,3.97737881,65663.68987,0,60655.55979,8.256671098
01-10-2024,65663.68987,65663.68987,63243.27532,63243.27532,65934.10709,-26,-4.081092303,63151.89959,-26,0.144691975,63243.27532,0,60655.55979,4.26624623
02-10-2024,63243.27532,63243.27532,60872.66854,60872.66854,65934.10709,-25,-7.676510343,60872.66854,-25,0,62811.79973,-3.087208443,60655.55979,0.3579371
03-10-2024,60872.66854,60872.66854,60655.55979,60655.55979,65934.10709,-24,-8.005791744,60655.55979,-24,0,62811.79973,-3.43285807,60655.55979,0
04-10-2024,60655.55979,60727.86395,60655.55979,60727.86395,65934.10709,-23,-7.896130504,60655.55979,-23,0.119204505,62811.79973,-3.317745687,60727.86395,0
05-10-2024,60727.86395,62103.01047,60727.86395,62103.01047,65934.10709,-22,-5.810492915,60655.55979,-22,2.386344609,62811.79973,-1.128433285,60597.15046,2.485034371
06-10-2024,62103.01047,62103.01047,62091.93259,62091.93259,65934.10709,-21,-5.827294368,60655.55979,-21,2.36808101,62811.79973,-1.14606992,60195.18074,3.151002828
07-10-2024,62091.93259,62811.79973,62091.93259,62811.79973,65663.68987,-20,-4.343176791,60655.55979,-20,3.554892484,62811.79973,0,60195.18074,4.34689116
08-10-2024,62811.79973,62811.79973,62287.39011,62287.39011,63243.27532,-19,-1.511441674,60655.55979,-19,2.690322732,63207.77062,-1.456119251,60195.18074,3.475709088
09-10-2024,62287.39011,62287.39011,62185.23042,62185.23042,62811.79973,-18,-0.997534392,60655.55979,-18,2.521896817,63207.77062,-1.617744444,60195.18074,3.305995034
10-10-2024,62185.23042,62185.23042,60597.15046,60597.15046,62811.79973,-17,-3.525849094,60597.15046,-17,0,66049.99493,-8.25563193,60195.18074,0.667777243
11-10-2024,60597.15046,60597.15046,60195.18074,60195.18074,62811.79973,-16,-4.16580802,60195.18074,-16,0,66962.21994,-10.10575697,60195.18074,0
12-10-2024,60195.18074,62392.34048,60195.18074,62392.34048,62811.79973,-15,-0.667803258,60195.18074,-15,3.650059221,67647.54415,-7.768506205,62392.34048,0
13-10-2024,62392.34048,63207.77062,62392.34048,63207.77062,63207.77062,-14,0,60195.18074,-14,5.00470278,67647.54415,-6.563096388,62829.53369,0.602005001
14-10-2024,63207.77062,63207.77062,62829.53369,62829.53369,63207.77062,-13,-0.598402588,60195.18074,-13,4.376351921,68465.61921,-8.231993789,62829.53369,0
15-10-2024,62829.53369,66049.99493,62829.53369,66049.99493,66049.99493,-12,0,60195.18074,-12,9.726383603,68465.61921,-3.528229654,66049.99493,0
16-10-2024,66049.99493,66962.21994,66049.99493,66962.21994,66962.21994,-11,0,60195.18074,-11,11.24182887,68962.82918,-2.900996463,66962.21994,0
17-10-2024,66962.21994,67647.54415,66962.21994,67647.54415,67647.54415,-10,0,60195.18074,-10,12.38033231,68962.82918,-1.907237636,67328.10527,0.474451013
18-10-2024,67647.54415,67647.54415,67328.10527,67328.10527,67647.54415,-9,-0.472210605,60195.18074,-9,11.84966046,68962.82918,-2.370442063,67328.10527,0
19-10-2024,67328.10527,68465.61921,67328.10527,68465.61921,68465.61921,-8,0,62392.34048,-8,9.734013305,68962.82918,-0.720982564,66683.96807,2.671783328
20-10-2024,68465.61921,68465.61921,68388.87129,68388.87129,68465.61921,-7,-0.112097017,62829.53369,-7,8.848287226,68962.82918,-0.832271381,66683.96807,2.556691321
21-10-2024,68388.87129,68962.82918,68388.87129,68962.82918,68962.82918,-6,0,62829.53369,-6,9.761803303,68962.82918,0,66585.66536,3.57008346
22-10-2024,68962.82918,68962.82918,67394.85776,67394.85776,68962.82918,-5,-2.273647183,66049.99493,-5,2.03612859,68214.05205,-1.200917215,66585.66536,1.215265175
23-10-2024,67394.85776,67394.85776,67351.04794,67351.04794,68962.82918,-4,-2.337173901,66962.21994,-4,0.580667712,,,,
24-10-2024,67351.04794,67351.04794,66683.96807,66683.96807,68962.82918,-3,-3.304477415,66683.96807,-3,0,,,,
25-10-2024,66683.96807,68214.05205,66683.96807,68214.05205,68962.82918,-2,-1.085769157,66683.96807,-2,2.2945305,,,,
26-10-2024,68214.05205,68214.05205,66585.66536,66585.66536,68962.82918,-1,-3.447021901,66585.66536,-1,0,,,,
27-10-2024,66585.66536,67018.16502,66585.66536,67018.16502,68962.82918,0,-2.819872947,66585.66536,0,0.649538695,,,,
